appid,name,owners_numeric,price,price_log,price_squared,is_free,price_tier,game_age_days,game_age_years,game_age_log,release_year,release_month,release_quarter,release_day_of_week,is_holiday_release,is_weekend_release,required_age,is_mature,is_teen,achievements,has_achievements,achievements_log,achievements_tier,windows,mac,linux,platform_count,is_cross_platform,is_all_platforms,is_windows_only,english,num_categories,cat_single_player,cat_multi_player,cat_online_multi_player,cat_steam_achievements,cat_steam_trading_cards,cat_steam_cloud,cat_full_controller_support,cat_partial_controller_support,cat_steam_leaderboards,cat_co_op,cat_online_co_op,cat_shared_split_screen,cat_vr_support,cat_steam_workshop,cat_in_app_purchases,cat_includes_level_editor,cat_commentary_available,cat_local_multi_player,cat_cross_platform_multiplayer,cat_mmo,num_genres,genre_indie,genre_action,genre_casual,genre_adventure,genre_strategy,genre_simulation,genre_rpg,genre_early_access,genre_free_to_play,genre_sports,genre_racing,genre_massively_multiplayer,genre_violent,genre_gore,genre_nudity,genre_sexual_content,genre_utilities,genre_design_and_illustration,genre_animation_and_modeling,genre_education,genre_video_production,genre_software_training,genre_audio_production,genre_web_publishing,genre_game_development,genre_photo_editing,genre_accounting,num_tags,tag_action,tag_casual,tag_adventure,tag_strategy,tag_simulation,tag_rpg,tag_early_access,tag_free_to_play,tag_puzzle,tag_vr,tag_racing,tag_sports,tag_platformer,tag_point_and_click,tag_fps,tag_anime,tag_visual_novel,tag_horror,tag_hidden_object,tag_multiplayer,tag_gore,tag_massively_multiplayer,tag_open_world,tag_space,tag_shoot_em_up,tag_pixel_graphics,tag_survival,tag_rts,tag_female_protagonist,tag_classic,tag_arcade,tag_sci_fi,tag_turn_based,tag_tower_defense,tag_rpgmaker,tag_singleplayer,tag_difficult,tag_fantasy,tag_roguelike,tag_comedy,tag_sandbox,tag_story_rich,tag_atmospheric,tag_2d,tag_zombies,tag_co_op,tag_great_soundtrack,tag_physics,tag_management,tag_tactical,tag_building,tag_fighting,tag_retro,tag_war,tag_jrpg,tag_hack_and_slash,tag_stealth,tag_mystery,tag_medieval,tag_crafting,developer_game_count,is_prolific_developer,is_new_developer,dev_top_1,dev_top_2,dev_top_3,dev_top_4,dev_top_5,dev_top_6,dev_top_7,dev_top_8,dev_top_9,dev_top_10,dev_top_11,dev_top_12,dev_top_13,dev_top_14,dev_top_15,dev_top_16,dev_top_17,dev_top_18,dev_top_19,dev_top_20,publisher_game_count,is_major_publisher,is_self_published,market_saturation_month,market_saturation_quarter,market_saturation_log,indie_multiplatform,price_x_action,platforms_x_price,f2p_multiplayer,achievements_x_price,holiday_casual
994320,Night City 2177,10000.0,2.89,1.358409157630355,8.3521,0,1,0,0.0,0.0,2019,2,1,5,0,1,0,0,0,0,0,0.0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,587,1732,6.376726947898627,0,2.89,2.89,0,0.0,0
994380,Hill Racing,10000.0,0.79,0.5822156198526637,0.6241000000000001,0,1,0,0.0,0.0,2018,12,4,4,1,1,0,0,0,0,0,0.0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,1,1,611,1978,6.416732282512326,0,0.0,0.79,0,0.0,0
994400,Jump & Shoot,35000.0,0.79,0.5822156198526637,0.6241000000000001,0,1,0,0.0,0.0,2018,12,4,4,1,1,0,0,0,0,0,0.0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,1,1,611,1978,6.416732282512326,0,0.0,0.79,0,0.0,1
994520,Oh Trap!,35000.0,0.0,0.0,0.0,1,0,0,0.0,0.0,2018,12,4,3,1,0,0,0,0,0,0,0.0,0,1,1,0,2,1,0,0,1,4,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,5,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,611,1978,6.416732282512326,1,0.0,0.0,1,0.0,1
994570,Outrunner 3,10000.0,0.79,0.5822156198526637,0.6241000000000001,0,1,0,0.0,0.0,2019,2,1,0,0,0,0,0,0,5,1,1.791759469228055,2,1,0,0,1,0,0,1,1,4,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,587,1732,6.376726947898627,0,0.0,0.79,0,0.79,0
994590,Pixel Fish,10000.0,0.0,0.0,0.0,1,0,0,0.0,0.0,2019,1,1,0,0,0,0,0,0,0,0,0.0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,558,1732,6.326149473155099,0,0.0,0.0,0,0.0,0
994610,RelayCars,10000.0,0.0,0.0,0.0,1,0,0,0.0,0.0,2019,3,1,2,0,0,0,0,0,0,0,0.0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,587,1732,6.376726947898627,0,0.0,0.0,0,0.0,0
994650,Space Struck Run,10000.0,0.79,0.5822156198526637,0.6241000000000001,0,1,0,0.0,0.0,2018,12,4,2,1,0,0,0,0,12,1,2.5649493574615367,3,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,611,1978,6.416732282512326,0,0.79,0.79,0,0.79,1
994770,Hentai Hexa Puzzle,10000.0,0.79,0.5822156198526637,0.6241000000000001,0,1,0,0.0,0.0,2018,12,4,4,1,1,0,0,0,100,1,4.61512051684126,4,1,1,0,2,1,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,1,611,1978,6.416732282512326,1,0.0,1.58,0,0.79,1
994790,WildKids,10000.0,6.19,1.9726911717329554,38.316100000000006,0,2,0,0.0,0.0,2019,3,1,6,0,0,0,0,0,15,1,2.772588722239781,3,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,587,1732,6.376726947898627,0,0.0,6.19,0,6.19,0
994860,Gunpowder on The Teeth: Arcade,10000.0,7.19,2.102913897864978,51.69610000000001,0,2,0,0.0,0.0,2019,2,1,4,0,1,0,0,0,23,1,3.1780538303479458,3,1,0,0,1,0,0,1,1,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,587,1732,6.376726947898627,0,7.19,7.19,0,7.19,0
994870,Mysteries of Neverville: The Runestone of Light,10000.0,4.99,1.7900914121273581,24.900100000000002,0,1,0,0.0,0.0,2018,12,4,4,1,1,0,0,0,0,0,0.0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0,1,0,611,1978,6.416732282512326,0,0.0,4.99,0,0.0,1
994900,Christmas Wonderland 2,10000.0,3.99,1.6074359097634274,15.920100000000001,0,1,0,0.0,0.0,2019,1,1,6,0,0,0,0,0,0,0,0.0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,1,558,1732,6.326149473155099,0,0.0,3.99,0,0.0,0
994930,Soccer Manager 2019,75000.0,0.0,0.0,0.0,1,0,0,0.0,0.0,2018,12,4,2,1,0,0,0,0,0,0,0.0,0,1,0,0,1,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,1,611,1978,6.416732282512326,0,0.0,0.0,0,0.0,0
995000,Escape Legacy VR,10000.0,7.19,2.102913897864978,51.69610000000001,0,2,0,0.0,0.0,2018,12,4,3,1,0,0,0,0,48,1,3.8918202981106265,3,1,1,0,2,1,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,1,611,1978,6.416732282512326,1,0.0,14.38,0,7.19,1
995050,Havocado,10000.0,7.19,2.102913897864978,51.69610000000001,0,2,0,0.0,0.0,2019,4,2,3,0,0,0,0,0,0,0,0.0,0,1,1,0,2,1,0,0,1,5,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,480,481,6.175867270105761,1,7.19,14.38,0,0.0,0
995160,Impulsow,10000.0,0.79,0.5822156198526637,0.6241000000000001,0,1,0,0.0,0.0,2018,12,4,5,1,1,0,0,0,16,1,2.833213344056216,3,1,0,0,1,0,0,1,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,611,1978,6.416732282512326,0,0.79,0.79,0,0.79,1
995170,Aim Trainer 3D,10000.0,9.29,2.331172549845958,86.30409999999999,0,2,0,0.0,0.0,2018,12,4,0,1,0,0,0,0,0,0,0.0,0,1,0,0,1,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,611,1978,6.416732282512326,0,9.29,9.29,0,0.0,0
995280,Stary,10000.0,3.99,1.6074359097634274,15.920100000000001,0,1,0,0.0,0.0,2018,12,4,0,1,0,0,0,0,10,1,2.3978952727983707,2,1,0,0,1,0,0,1,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,1,611,1978,6.416732282512326,0,3.99,3.99,0,3.99,0
995330,干支セトラ　陰ノ卷｜干支etc.　陰之卷,10000.0,10.29,2.4239173781615704,105.88409999999999,0,3,0,0.0,0.0,2019,1,1,3,0,0,0,0,0,25,1,3.258096538021482,3,1,0,0,1,0,0,1,0,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,558,1732,6.326149473155099,0,0.0,10.29,0,10.29,0
995340,The Magnet Trials,10000.0,11.39,2.516889695641051,129.7321,0,3,0,0.0,0.0,2019,2,1,4,0,1,0,0,0,5,1,1.791759469228055,2,1,0,0,1,0,0,1,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,587,1732,6.376726947898627,0,11.39,11.39,0,11.39,0
995450,Geeksos,10000.0,2.89,1.358409157630355,8.3521,0,1,0,0.0,0.0,2019,4,2,1,0,0,0,0,0,44,1,3.8066624897703196,3,1,0,0,1,0,0,1,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,1,480,481,6.175867270105761,0,2.89,2.89,0,2.89,0
995460,Miracle snack shop 기적의 분식집,35000.0,7.19,2.102913897864978,51.69610000000001,0,2,0,0.0,0.0,2018,12,4,1,1,0,0,0,0,0,0,0.0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,1,611,1978,6.416732282512326,0,0.0,7.19,0,0.0,1
995480,Super president How to rule the country,10000.0,0.79,0.5822156198526637,0.6241000000000001,0,1,0,0.0,0.0,2019,2,1,2,0,0,0,0,0,6,1,1.9459101490553132,2,1,0,0,1,0,0,1,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.0,1,0,587,1732,6.376726947898627,0,0.0,0.79,0,0.79,0
995490,Kadath,10000.0,4.79,1.7561322915849038,22.9441,0,1,0,0.0,0.0,2019,2,1,1,0,0,0,0,0,0,0,0.0,0,1,1,0,2,1,0,0,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,587,1732,6.376726947898627,1,0.0,9.58,0,0.0,0
995660,XLaunchpad,10000.0,2.89,1.358409157630355,8.3521,0,1,0,0.0,0.0,2019,1,1,3,0,0,0,0,0,0,0,0.0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,1,558,1732,6.326149473155099,0,0.0,2.89,0,0.0,0
995700,Jewel Puzzle Click,10000.0,3.99,1.6074359097634274,15.920100000000001,0,1,0,0.0,0.0,2019,1,1,1,0,0,0,0,0,10,1,2.3978952727983707,2,1,0,0,1,0,0,1,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,1,1,558,1732,6.326149473155099,0,0.0,3.99,0,3.99,0
995720,Coffee VendoR,10000.0,0.0,0.0,0.0,1,0,0,0.0,0.0,2019,1,1,1,0,0,0,0,0,13,1,2.6390573296152584,3,1,0,0,1,0,0,1,1,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,558,1732,6.326149473155099,0,0.0,0.0,0,0.0,0
995740,I`m Turkey,10000.0,0.79,0.5822156198526637,0.6241000000000001,0,1,0,0.0,0.0,2019,1,1,4,0,1,0,0,0,0,0,0.0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,0,1,558,1732,6.326149473155099,0,0.0,0.79,0,0.0,0
995790,Dark Sauce,10000.0,2.09,1.128171090909654,4.368099999999999,0,1,0,0.0,0.0,2019,3,1,5,0,1,0,0,0,26,1,3.295836866004329,3,1,0,0,1,0,0,1,1,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,1,587,1732,6.376726947898627,0,0.0,2.09,0,2.09,0
995850,M.E.M.E.S.,10000.0,5.19,1.8229350866965048,26.936100000000003,0,2,0,0.0,0.0,2019,2,1,4,0,1,0,0,0,0,0,0.0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,587,1732,6.376726947898627,0,0.0,5.19,0,0.0,0
